Year,Month,Week,Infected,Avg household size,Population,Under_18,18-24,25-44,45-64,Above_65,Median_age,indexedCountry,indexedRegion,indexedDisease
2013,4,17,0,2.6,2287185,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,2.0
2013,5,18,0,2.6,2287185,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,0.0
2013,5,18,7,2.6,2287185,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,1.0
2013,5,18,0,2.6,2287185,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,2.0
2013,5,19,0,2.6,2287185,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,0.0
2013,5,19,3,2.6,2287185,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,1.0
2013,5,19,0,2.6,2287185,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,2.0
2013,5,20,0,2.6,2287185,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,0.0
2013,5,20,4,2.6,2287185,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,1.0
2013,5,20,0,2.6,2287185,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,2.0
2013,10,40,0,2.6,2287185,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,0.0
2013,10,40,1,2.6,2287185,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,1.0
2013,10,40,0,2.6,2287185,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,2.0
2013,10,41,3,2.6,2287185,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,0.0
2013,10,41,1,2.6,2287185,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,1.0
2013,10,41,0,2.6,2287185,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,2.0
2013,10,42,3,2.6,2287185,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,0.0
2013,10,42,1,2.6,2287185,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,1.0
2013,10,42,0,2.6,2287185,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,2.0
2013,10,43,0,2.6,2287185,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,0.0
2013,10,43,0,2.6,2287185,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,1.0
2013,10,43,0,2.6,2287185,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,2.0
2013,11,44,1,2.6,2287185,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,0.0
2013,11,44,1,2.6,2287185,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,1.0
2013,11,44,0,2.6,2287185,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,2.0
2013,11,45,1,2.6,2287185,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,0.0
2013,11,45,1,2.6,2287185,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,1.0
2013,11,45,0,2.6,2287185,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,2.0
2013,11,46,4,2.6,2287185,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,0.0
2013,11,46,1,2.6,2287185,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,1.0
2013,11,46,0,2.6,2287185,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,2.0
2013,11,47,3,2.6,2287185,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,0.0
2013,11,47,1,2.6,2287185,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,1.0
2013,11,47,0,2.6,2287185,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,2.0
2013,11,48,0,2.6,2287185,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,0.0
2013,11,48,0,2.6,2287185,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,1.0
2013,11,48,0,2.6,2287185,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,2.0
2013,12,49,14,2.6,2287185,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,0.0
2013,12,49,4,2.6,2287185,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,1.0
2013,12,49,0,2.6,2287185,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,2.0
2013,12,50,22,2.6,2287185,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,0.0
2013,12,50,1,2.6,2287185,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,1.0
2013,12,50,0,2.6,2287185,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,2.0
2013,12,51,49,2.6,2287185,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,0.0
2013,12,51,1,2.6,2287185,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,1.0
2013,12,51,0,2.6,2287185,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,2.0
2013,12,52,116,2.6,2287185,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,0.0
2013,12,52,8,2.6,2287185,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,1.0
2013,12,52,0,2.6,2287185,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,2.0
2014,1,1,139,2.6,2298736,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,0.0
2014,1,1,5,2.6,2298736,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,1.0
2014,1,1,1,2.6,2298736,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,2.0
2014,1,2,197,2.6,2298736,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,0.0
2014,1,2,7,2.6,2298736,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,1.0
2014,1,2,0,2.6,2298736,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,2.0
2014,1,3,247,2.6,2298736,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,0.0
2014,1,3,7,2.6,2298736,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,1.0
2014,1,3,2,2.6,2298736,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,2.0
2014,1,4,182,2.6,2298736,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,0.0
2014,1,4,2,2.6,2298736,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,1.0
2014,1,4,0,2.6,2298736,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,2.0
2014,2,5,142,2.6,2298736,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,0.0
2014,2,5,6,2.6,2298736,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,1.0
2014,2,5,1,2.6,2298736,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,2.0
2014,2,6,138,2.6,2298736,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,0.0
2014,2,6,16,2.6,2298736,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,1.0
2014,2,6,0,2.6,2298736,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,2.0
2014,2,7,110,2.6,2298736,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,0.0
2014,2,7,24,2.6,2298736,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,1.0
2014,2,7,0,2.6,2298736,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,2.0
2014,2,8,103,2.6,2298736,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,0.0
2014,2,8,30,2.6,2298736,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,1.0
2014,2,8,0,2.6,2298736,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,2.0
2014,3,9,50,2.6,2298736,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,0.0
2014,3,9,31,2.6,2298736,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,1.0
2014,3,9,0,2.6,2298736,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,2.0
2014,3,10,59,2.6,2298736,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,0.0
2014,3,10,84,2.6,2298736,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,1.0
2014,3,10,0,2.6,2298736,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,2.0
2014,3,11,106,2.6,2298736,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,0.0
2014,3,11,112,2.6,2298736,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,1.0
2014,3,11,2,2.6,2298736,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,2.0
2014,3,12,120,2.6,2298736,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,0.0
2014,3,12,167,2.6,2298736,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,1.0
2014,3,12,2,2.6,2298736,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,2.0
2014,3,13,146,2.6,2298736,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,0.0
2014,3,13,210,2.6,2298736,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,1.0
2014,3,13,3,2.6,2298736,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,2.0
2014,4,14,178,2.6,2298736,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,0.0
2014,4,14,231,2.6,2298736,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,1.0
2014,4,14,1,2.6,2298736,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,2.0
2014,4,15,167,2.6,2298736,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,0.0
2014,4,15,178,2.6,2298736,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,1.0
2014,4,15,1,2.6,2298736,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,2.0
2014,4,16,81,2.6,2298736,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,0.0
2014,4,16,107,2.6,2298736,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,1.0
2014,4,16,3,2.6,2298736,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,2.0
2014,4,17,46,2.6,2298736,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,0.0
2014,4,17,74,2.6,2298736,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,1.0
2014,4,17,0,2.6,2298736,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,2.0
2014,5,18,27,2.6,2298736,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,0.0
2014,5,18,38,2.6,2298736,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,1.0
2014,5,18,0,2.6,2298736,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,2.0
2014,5,19,15,2.6,2298736,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,0.0
2014,5,19,22,2.6,2298736,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,1.0
2014,5,19,0,2.6,2298736,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,2.0
2014,5,20,14,2.6,2298736,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,0.0
2014,5,20,13,2.6,2298736,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,1.0
2014,5,20,0,2.6,2298736,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,2.0
2014,10,40,0,2.6,2298736,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,0.0
2014,10,40,1,2.6,2298736,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,1.0
2014,10,40,1,2.6,2298736,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,2.0
2014,10,41,0,2.6,2298736,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,0.0
2014,10,41,0,2.6,2298736,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,1.0
2014,10,41,0,2.6,2298736,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,2.0
2014,10,42,2,2.6,2298736,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,0.0
2014,10,42,0,2.6,2298736,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,1.0
2014,10,42,0,2.6,2298736,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,2.0
2014,10,43,4,2.6,2298736,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,0.0
2014,10,43,2,2.6,2298736,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,1.0
2014,10,43,0,2.6,2298736,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,2.0
2014,11,44,3,2.6,2298736,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,0.0
2014,11,44,2,2.6,2298736,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,1.0
2014,11,44,0,2.6,2298736,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,2.0
2014,11,45,4,2.6,2298736,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,0.0
2014,11,45,1,2.6,2298736,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,1.0
2014,11,45,0,2.6,2298736,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,2.0
2014,11,46,4,2.6,2298736,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,0.0
2014,11,46,1,2.6,2298736,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,1.0
2014,11,46,0,2.6,2298736,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,2.0
2014,11,47,2,2.6,2298736,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,0.0
2014,11,47,1,2.6,2298736,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,1.0
2014,11,47,0,2.6,2298736,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,2.0
2014,11,48,5,2.6,2298736,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,0.0
2014,11,48,1,2.6,2298736,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,1.0
2014,11,48,0,2.6,2298736,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,2.0
2014,12,49,14,2.6,2298736,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,0.0
2014,12,49,1,2.6,2298736,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,1.0
2014,12,49,0,2.6,2298736,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,2.0
2014,12,50,21,2.6,2298736,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,0.0
2014,12,50,2,2.6,2298736,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,1.0
2014,12,50,0,2.6,2298736,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,2.0
2014,12,51,68,2.6,2298736,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,0.0
2014,12,51,1,2.6,2298736,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,1.0
2014,12,51,0,2.6,2298736,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,2.0
2014,12,52,102,2.6,2298736,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,0.0
2014,12,52,2,2.6,2298736,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,1.0
2014,12,52,1,2.6,2298736,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,2.0
2015,1,1,221,2.6,2305838,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,0.0
2015,1,1,3,2.6,2305838,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,1.0
2015,1,1,3,2.6,2305838,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,2.0
2015,1,2,289,2.6,2305838,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,0.0
2015,1,2,5,2.6,2305838,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,1.0
2015,1,2,2,2.6,2305838,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,2.0
2015,1,3,441,2.6,2305838,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,0.0
2015,1,3,7,2.6,2305838,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,1.0
2015,1,3,1,2.6,2305838,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,2.0
2015,1,4,406,2.6,2305838,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,0.0
2015,1,4,7,2.6,2305838,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,1.0
2015,1,4,0,2.6,2305838,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,2.0
2015,1,53,147,2.6,2305838,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,0.0
2015,1,53,5,2.6,2305838,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,1.0
2015,1,53,0,2.6,2305838,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,2.0
2015,2,5,267,2.6,2305838,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,0.0
2015,2,5,8,2.6,2305838,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,1.0
2015,2,5,0,2.6,2305838,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,2.0
2015,2,6,255,2.6,2305838,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,0.0
2015,2,6,5,2.6,2305838,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,1.0
2015,2,6,1,2.6,2305838,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,2.0
2015,2,7,174,2.6,2305838,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,0.0
2015,2,7,11,2.6,2305838,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,1.0
2015,2,7,0,2.6,2305838,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,2.0
2015,2,8,86,2.6,2305838,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,0.0
2015,2,8,8,2.6,2305838,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,1.0
2015,2,8,0,2.6,2305838,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,2.0
2015,3,9,68,2.6,2305838,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,0.0
2015,3,9,9,2.6,2305838,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,1.0
2015,3,9,0,2.6,2305838,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,2.0
2015,3,10,103,2.6,2305838,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,0.0
2015,3,10,10,2.6,2305838,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,1.0
2015,3,10,0,2.6,2305838,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,2.0
2015,3,11,35,2.6,2305838,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,0.0
2015,3,11,9,2.6,2305838,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,1.0
2015,3,11,0,2.6,2305838,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,2.0
2015,3,12,30,2.6,2305838,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,0.0
2015,3,12,18,2.6,2305838,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,1.0
2015,3,12,0,2.6,2305838,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,2.0
2015,4,13,14,2.6,2305838,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,0.0
2015,4,13,16,2.6,2305838,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,1.0
2015,4,13,0,2.6,2305838,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,2.0
2015,4,14,12,2.6,2305838,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,0.0
2015,4,14,13,2.6,2305838,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,1.0
2015,4,14,0,2.6,2305838,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,2.0
2015,4,15,5,2.6,2305838,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,0.0
2015,4,15,18,2.6,2305838,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,1.0
2015,4,15,0,2.6,2305838,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,2.0
2015,4,16,1,2.6,2305838,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,0.0
2015,4,16,13,2.6,2305838,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,1.0
2015,4,16,0,2.6,2305838,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,2.0
2015,5,17,1,2.6,2305838,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,0.0
2015,5,17,10,2.6,2305838,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,1.0
2015,5,17,0,2.6,2305838,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,2.0
2015,5,18,3,2.6,2305838,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,0.0
2015,5,18,6,2.6,2305838,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,1.0
2015,5,18,0,2.6,2305838,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,2.0
2015,5,19,0,2.6,2305838,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,0.0
2015,5,19,12,2.6,2305838,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,1.0
2015,5,19,0,2.6,2305838,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,2.0
2015,5,20,1,2.6,2305838,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,0.0
2015,5,20,4,2.6,2305838,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,1.0
2015,5,20,0,2.6,2305838,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,2.0
2015,10,40,6,2.6,2305838,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,0.0
2015,10,40,1,2.6,2305838,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,1.0
2015,10,40,0,2.6,2305838,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,2.0
2015,10,41,3,2.6,2305838,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,0.0
2015,10,41,0,2.6,2305838,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,1.0
2015,10,41,0,2.6,2305838,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,2.0
2015,10,42,3,2.6,2305838,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,0.0
2015,10,42,1,2.6,2305838,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,1.0
2015,10,42,1,2.6,2305838,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,2.0
2015,10,43,2,2.6,2305838,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,0.0
2015,10,43,3,2.6,2305838,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,1.0
2015,10,43,0,2.6,2305838,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,2.0
2015,11,44,1,2.6,2305838,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,0.0
2015,11,44,1,2.6,2305838,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,1.0
2015,11,44,0,2.6,2305838,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,2.0
2015,11,45,4,2.6,2305838,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,0.0
2015,11,45,0,2.6,2305838,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,1.0
2015,11,45,1,2.6,2305838,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,2.0
2015,11,46,1,2.6,2305838,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,0.0
2015,11,46,2,2.6,2305838,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,1.0
2015,11,46,0,2.6,2305838,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,2.0
2015,11,47,4,2.6,2305838,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,0.0
2015,11,47,1,2.6,2305838,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,1.0
2015,11,47,0,2.6,2305838,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,2.0
2015,12,48,8,2.6,2305838,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,0.0
2015,12,48,1,2.6,2305838,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,1.0
2015,12,48,1,2.6,2305838,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,2.0
2015,12,49,4,2.6,2305838,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,0.0
2015,12,49,3,2.6,2305838,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,1.0
2015,12,49,0,2.6,2305838,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,2.0
2015,12,50,4,2.6,2305838,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,0.0
2015,12,50,1,2.6,2305838,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,1.0
2015,12,50,0,2.6,2305838,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,2.0
2015,12,51,4,2.6,2305838,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,0.0
2015,12,51,4,2.6,2305838,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,1.0
2015,12,51,0,2.6,2305838,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,2.0
2016,1,1,18,2.6,2306830,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,0.0
2016,1,1,2,2.6,2306830,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,1.0
2016,1,1,0,2.6,2306830,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,2.0
2016,1,2,17,2.6,2306830,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,0.0
2016,1,2,5,2.6,2306830,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,1.0
2016,1,2,0,2.6,2306830,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,2.0
2016,1,3,42,2.6,2306830,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,0.0
2016,1,3,2,2.6,2306830,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,1.0
2016,1,3,0,2.6,2306830,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,2.0
2016,1,4,62,2.6,2306830,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,0.0
2016,1,4,9,2.6,2306830,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,1.0
2016,1,4,0,2.6,2306830,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,2.0
2016,1,52,6,2.6,2306830,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,0.0
2016,1,52,1,2.6,2306830,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,1.0
2016,1,52,0,2.6,2306830,20.7,9.8,30.9,25.8,12.8,37.2,23.0,4.0,2.0
