year,suicides_no,population,indexedCountry,indexedage
2012,164,4993138,2.0,2.0
2012,17,3494571,2.0,3.0
2012,108,3328463,2.0,4.0
2012,33,1282726,2.0,5.0
2012,745,3480902,2.0,0.0
2012,616,3268154,2.0,1.0
2012,554,4841057,2.0,2.0
2012,29,3615254,2.0,3.0
2012,451,2839783,2.0,4.0
2012,225,688560,2.0,5.0
2013,167,3384642,2.0,0.0
2013,102,3226464,2.0,1.0
2013,157,5099167,2.0,2.0
2013,32,3515742,2.0,3.0
2013,102,3390673,2.0,4.0
2013,29,1303352,2.0,5.0
2013,696,3486661,2.0,0.0
2013,499,3271373,2.0,1.0
2013,604,4950850,2.0,2.0
2013,33,3637026,2.0,3.0
2013,398,2894129,2.0,4.0
2013,168,699046,2.0,5.0
2014,204,3388324,2.0,0.0
2014,118,3227239,2.0,1.0
2014,196,5203634,2.0,2.0
2014,35,3533961,2.0,3.0
2014,109,3454994,2.0,4.0
2014,25,1323654,2.0,5.0
2014,738,3492454,2.0,0.0
2014,531,3276955,2.0,1.0
2014,644,5060862,2.0,2.0
2014,34,3655965,2.0,3.0
2014,405,2951616,2.0,4.0
2014,192,706897,2.0,5.0
2015,153,3394201,2.0,0.0
2015,114,3235582,2.0,1.0
2015,166,5301368,2.0,2.0
2015,19,3549219,2.0,3.0
2015,125,3520779,2.0,4.0
2015,27,1344980,2.0,5.0
2015,656,3500580,2.0,0.0
2015,465,3289927,2.0,1.0
2015,633,5166179,2.0,2.0
2015,39,3672155,2.0,3.0
2015,431,3011963,2.0,4.0
2015,245,712691,2.0,5.0
1981,5,348000,44.0,0.0
1981,6,242200,44.0,1.0
1981,6,333500,44.0,2.0
1981,0,295200,44.0,3.0
1981,10,164300,44.0,4.0
1981,7,43100,44.0,5.0
1981,7,352400,44.0,0.0
1981,7,227500,44.0,1.0
1981,26,317800,44.0,2.0
1981,1,307500,44.0,3.0
1981,13,110900,44.0,4.0
1981,4,26300,44.0,5.0
1982,0,340700,44.0,0.0
1982,5,255400,44.0,1.0
1982,9,331100,44.0,2.0
1982,0,294800,44.0,3.0
1982,2,171800,44.0,4.0
1982,1,44600,44.0,5.0
1982,6,346200,44.0,0.0
1982,9,239600,44.0,1.0
1982,29,315100,44.0,2.0
1982,0,307300,44.0,3.0
1982,9,120100,44.0,4.0
1982,0,26900,44.0,5.0
1985,4,310700,44.0,0.0
1985,4,293700,44.0,1.0
1985,3,327300,44.0,2.0
1985,0,297700,44.0,3.0
1985,8,195800,44.0,4.0
1985,3,48000,44.0,5.0
1985,3,316000,44.0,0.0
1985,15,279600,44.0,1.0
1985,25,308500,44.0,2.0
1985,0,311200,44.0,3.0
1985,7,148900,44.0,4.0
1985,2,28700,44.0,5.0
1986,5,300600,44.0,0.0
1986,5,304200,44.0,1.0
1986,5,330600,44.0,2.0
1986,0,300200,44.0,3.0
1986,2,201800,44.0,4.0
1986,1,48600,44.0,5.0
1986,1,306100,44.0,0.0
1986,13,290100,44.0,1.0
1986,18,310300,44.0,2.0
1986,0,314300,44.0,3.0
1986,9,157600,44.0,4.0
1986,2,29000,44.0,5.0
1987,2,293100,44.0,0.0
1987,9,312300,44.0,1.0
1987,7,335100,44.0,2.0
1987,0,302800,44.0,3.0
1987,4,207900,44.0,4.0
1987,4,49100,44.0,5.0
1987,6,298400,44.0,0.0
1987,9,298300,44.0,1.0
1987,19,313400,44.0,2.0
1987,1,317700,44.0,3.0
1987,14,165600,44.0,4.0
1987,6,29000,44.0,5.0
1988,4,283400,44.0,0.0
1988,5,316500,44.0,1.0
1988,6,338700,44.0,2.0
1988,1,304900,44.0,3.0
1988,8,212600,44.0,4.0
1988,1,48300,44.0,5.0
1988,7,289200,44.0,0.0
1988,9,302800,44.0,1.0
1988,11,316300,44.0,2.0
1988,0,320400,44.0,3.0
1988,6,171000,44.0,4.0
1988,3,27900,44.0,5.0
1989,1,267400,44.0,0.0
1989,7,318200,44.0,1.0
1989,4,346100,44.0,2.0
1989,0,308800,44.0,3.0
1989,5,216200,44.0,4.0
1989,1,47600,44.0,5.0
1989,14,277200,44.0,0.0
1989,14,304500,44.0,1.0
1989,22,322400,44.0,2.0
1989,0,325000,44.0,3.0
1989,8,175300,44.0,4.0
1989,2,26900,44.0,5.0
1990,3,258500,44.0,0.0
1990,4,320700,44.0,1.0
1990,15,358000,44.0,2.0
1990,0,316900,44.0,3.0
1990,6,224100,44.0,4.0
1990,1,48900,44.0,5.0
1990,10,272500,44.0,0.0
1990,16,307100,44.0,1.0
1990,25,332700,44.0,2.0
1990,0,333600,44.0,3.0
1990,11,183800,44.0,4.0
1990,2,26900,44.0,5.0
1991,0,286400,44.0,0.0
1991,4,342100,44.0,1.0
1991,9,396300,44.0,2.0
1991,0,349500,44.0,3.0
1991,11,247900,44.0,4.0
1991,2,52900,44.0,5.0
1991,6,295300,44.0,0.0
1991,20,313800,44.0,1.0
1991,14,348500,44.0,2.0
1991,0,366200,44.0,3.0
1991,9,203100,44.0,4.0
1991,5,28800,44.0,5.0
1992,1,290100,44.0,0.0
1992,0,340900,44.0,1.0
1992,6,410800,44.0,2.0
1992,0,358200,44.0,3.0
1992,10,263400,44.0,4.0
1992,2,53400,44.0,5.0
1992,9,300300,44.0,0.0
1992,15,312600,44.0,1.0
1992,22,360400,44.0,2.0
1992,0,375300,44.0,3.0
1992,15,215100,44.0,4.0
1992,3,28200,44.0,5.0
1993,3,293900,44.0,0.0
1993,6,335900,44.0,1.0
1993,6,424000,44.0,2.0
1993,0,364200,44.0,3.0
1993,14,276100,44.0,4.0
1993,6,53100,44.0,5.0
1993,7,304800,44.0,0.0
1993,17,305600,44.0,1.0
1993,25,371900,44.0,2.0
1993,0,382300,44.0,3.0
1993,20,226400,44.0,4.0
1993,2,28400,44.0,5.0
1994,4,297600,44.0,0.0
1994,1,326200,44.0,1.0
1994,7,437100,44.0,2.0
1994,1,367000,44.0,3.0
1994,18,286000,44.0,4.0
1994,5,51700,44.0,5.0
1994,6,308300,44.0,0.0
1994,10,297000,44.0,1.0
1994,31,382500,44.0,2.0
1994,2,385400,44.0,3.0
1994,20,235500,44.0,4.0
1994,7,28200,44.0,5.0
1995,3,303200,44.0,0.0
1995,11,313300,44.0,1.0
1995,8,453600,44.0,2.0
1995,0,369700,44.0,3.0
1995,11,295200,44.0,4.0
1995,2,51400,44.0,5.0
1995,10,313600,44.0,0.0
1995,21,289500,44.0,1.0
1995,32,395200,44.0,2.0
1995,1,388200,44.0,3.0
1995,29,242300,44.0,4.0
1995,2,28000,44.0,5.0
1996,1,310200,44.0,0.0
1996,3,301500,44.0,1.0
1996,7,471200,44.0,2.0
1996,1,371900,44.0,3.0
1996,12,301900,44.0,4.0
1996,0,51100,44.0,5.0
1996,4,320000,44.0,0.0
1996,13,284300,44.0,1.0
1996,24,409800,44.0,2.0
1996,1,390300,44.0,3.0
1996,18,246200,44.0,4.0
1996,3,27900,44.0,5.0
1997,0,316500,44.0,0.0
1997,1,294200,44.0,1.0
1997,3,489900,44.0,2.0
1997,0,370800,44.0,3.0
1997,8,304400,44.0,4.0
1997,3,51400,44.0,5.0
1997,4,327300,44.0,0.0
1997,9,282000,44.0,1.0
1997,26,426000,44.0,2.0
1997,1,389500,44.0,3.0
1997,21,246200,44.0,4.0
1997,1,28500,44.0,5.0
1998,0,322300,44.0,0.0
1998,1,289300,44.0,1.0
1998,9,509800,44.0,2.0
1998,1,364600,44.0,3.0
1998,6,302000,44.0,4.0
1998,1,53100,44.0,5.0
1998,4,335100,44.0,0.0
1998,6,280200,44.0,1.0
1998,20,445000,44.0,2.0
1998,0,383700,44.0,3.0
1998,16,243300,44.0,4.0
1998,2,29600,44.0,5.0
1999,0,329700,44.0,0.0
1999,2,284300,44.0,1.0
1999,4,530700,44.0,2.0
1999,0,352300,44.0,3.0
1999,9,296800,44.0,4.0
1999,3,56800,44.0,5.0
1999,6,344000,44.0,0.0
1999,6,279800,44.0,1.0
1999,22,464300,44.0,2.0
1999,0,371600,44.0,3.0
1999,15,238100,44.0,4.0
1999,0,32300,44.0,5.0
2000,0,341100,44.0,0.0
2000,4,280400,44.0,1.0
2000,1,555300,44.0,2.0
2000,0,328000,44.0,3.0
2000,4,292700,44.0,4.0
2000,5,66500,44.0,5.0
2000,6,358000,44.0,0.0
2000,5,283300,44.0,1.0
2000,18,481100,44.0,2.0
2000,0,348200,44.0,3.0
2000,14,234300,44.0,4.0
2000,4,37600,44.0,5.0
2001,0,346468,44.0,0.0
2001,1,279953,44.0,1.0
2001,3,563626,44.0,2.0
2001,0,319507,44.0,3.0
2001,4,289601,44.0,4.0
2001,4,66283,44.0,5.0
2001,4,361248,44.0,0.0
2001,2,284346,44.0,1.0
2001,19,493922,44.0,2.0
2001,3,337767,44.0,3.0
2001,17,227605,44.0,4.0
2001,3,40190,44.0,5.0
2002,1,294739,44.0,0.0
2002,1,222943,44.0,1.0
2002,6,469992,44.0,2.0
2002,0,278743,44.0,3.0
2002,3,251856,44.0,4.0
2002,1,58553,44.0,5.0
2002,5,293350,44.0,0.0
2002,12,206403,44.0,1.0
2002,22,418464,44.0,2.0
2002,1,294209,44.0,3.0
2002,19,196525,44.0,4.0
2002,3,29067,44.0,5.0
2003,0,300080,44.0,0.0
2003,0,225313,44.0,1.0
2003,3,473959,44.0,2.0
2003,0,266940,44.0,3.0
2003,3,249909,44.0,4.0
2003,3,62935,44.0,5.0
2003,1,300902,44.0,0.0
2003,10,210715,44.0,1.0
2003,21,423001,44.0,2.0
2003,1,283952,44.0,3.0
2003,14,194165,44.0,4.0
2003,3,32495,44.0,5.0
2006,0,290966,44.0,0.0
2006,2,215884,44.0,1.0
2006,5,450477,44.0,2.0
2006,0,203195,44.0,3.0
2006,8,238745,44.0,4.0
2006,2,78684,44.0,5.0
2006,10,276127,44.0,0.0
2006,6,188382,44.0,1.0
2006,17,367346,44.0,2.0
2006,1,221941,44.0,3.0
2006,21,184526,44.0,4.0
2006,6,48123,44.0,5.0
2007,3,288510,44.0,0.0
2007,0,220144,44.0,1.0
2007,8,444817,44.0,2.0
2007,0,190490,44.0,3.0
2007,8,240998,44.0,4.0
2007,1,79210,44.0,5.0
2007,7,272188,44.0,0.0
2007,4,191561,44.0,1.0
2007,19,362189,44.0,2.0
2007,1,210620,44.0,3.0
2007,13,185290,44.0,4.0
2007,7,49296,44.0,5.0
2008,1,309009,44.0,0.0
2008,2,254728,44.0,1.0
2008,10,477501,44.0,2.0
2008,1,198065,44.0,3.0
2008,5,260264,44.0,4.0
2008,0,81431,44.0,5.0
2008,3,317794,44.0,0.0
2008,4,250190,44.0,1.0
2008,11,429649,44.0,2.0
2008,1,220896,44.0,3.0
2008,18,198978,44.0,4.0
2008,7,46886,44.0,5.0
2009,1,278535,44.0,0.0
2009,2,230582,44.0,1.0
2009,3,433390,44.0,2.0
2009,0,172560,44.0,3.0
2009,3,248767,44.0,4.0
2009,1,79728,44.0,5.0
2009,5,259772,44.0,0.0
2009,2,198646,44.0,1.0
2009,17,351694,44.0,2.0
2009,0,195630,44.0,3.0
2009,11,189632,44.0,4.0
2009,8,50759,44.0,5.0
2010,2,270727,44.0,0.0
2010,1,236851,44.0,1.0
2010,5,427571,44.0,2.0
2010,2,167142,44.0,3.0
2010,7,253182,44.0,4.0
2010,2,81770,44.0,5.0
2010,8,252152,44.0,0.0
2010,10,202936,44.0,1.0
2010,15,346739,44.0,2.0
2010,2,191722,44.0,3.0
2010,13,193100,44.0,4.0
2010,6,52333,44.0,5.0
2011,4,259823,44.0,0.0
2011,0,244912,44.0,1.0
2011,3,422179,44.0,2.0
2011,0,164004,44.0,3.0
2011,3,256541,44.0,4.0
2011,6,86643,44.0,5.0
2011,7,245227,44.0,0.0
2011,8,209914,44.0,1.0
2011,23,341199,44.0,2.0
2011,0,189377,44.0,3.0
2011,11,194982,44.0,4.0
2011,2,55565,44.0,5.0
2012,2,255088,44.0,0.0
2012,4,259768,44.0,1.0
2012,7,428953,44.0,2.0
2012,0,167066,44.0,3.0
2012,4,273394,44.0,4.0
2012,3,91237,44.0,5.0
2012,5,255119,44.0,0.0
2012,11,245443,44.0,1.0
2012,26,376743,44.0,2.0
2012,1,192409,44.0,3.0
2012,11,212482,44.0,4.0
2012,5,56598,44.0,5.0
2013,1,242386,44.0,0.0
2013,0,265616,44.0,1.0
2013,6,423841,44.0,2.0
2013,0,168091,44.0,3.0
2013,11,280566,44.0,4.0
2013,6,95093,44.0,5.0
2013,2,243687,44.0,0.0
2013,9,250487,44.0,1.0
2013,13,370440,44.0,2.0
2013,1,193754,44.0,3.0
2013,11,218063,44.0,4.0
2013,7,58640,44.0,5.0
2014,2,227895,44.0,0.0
2014,0,269937,44.0,1.0
2014,2,417829,44.0,2.0
2014,1,171332,44.0,3.0
2014,4,288822,44.0,4.0
2014,6,98118,44.0,5.0
2014,3,230760,44.0,0.0
2014,6,253461,44.0,1.0
2014,13,363362,44.0,2.0
2014,0,196975,44.0,3.0
2014,12,224430,44.0,4.0
2014,9,60108,44.0,5.0
2015,3,212010,44.0,0.0
2015,2,274108,44.0,1.0
2015,4,412360,44.0,2.0
2015,0,175417,44.0,3.0
2015,5,297936,44.0,4.0
2015,5,100754,44.0,5.0
2015,2,216876,44.0,0.0
2015,10,255540,44.0,1.0
2015,15,356715,44.0,2.0
2015,0,201051,44.0,3.0
2015,16,231213,44.0,4.0
2015,12,61355,44.0,5.0
2016,1,195422,44.0,0.0
2016,2,277452,44.0,1.0
2016,3,408109,44.0,2.0
2016,0,179062,44.0,3.0
2016,6,308349,44.0,4.0
2016,2,102414,44.0,5.0
2016,5,202220,44.0,0.0
2016,4,255665,44.0,1.0
2016,16,350633,44.0,2.0
2016,0,205024,44.0,3.0
2016,16,237813,44.0,4.0
2016,12,61956,44.0,5.0
1987,0,5107,82.0,0.0
1987,0,6113,82.0,1.0
1987,0,8175,82.0,2.0
1987,0,4486,82.0,3.0
1987,0,3613,82.0,4.0
1987,0,1085,82.0,5.0
1987,0,5300,82.0,0.0
1987,0,5848,82.0,1.0
1987,0,7251,82.0,2.0
1987,0,4714,82.0,3.0
1987,0,3118,82.0,4.0
1987,0,779,82.0,5.0
1990,0,4262,82.0,0.0
1990,0,5991,82.0,1.0
1990,0,8828,82.0,2.0
1990,0,4793,82.0,3.0
1990,0,3965,82.0,4.0
1990,0,1203,82.0,5.0
1990,0,4565,82.0,0.0
1990,0,5770,82.0,1.0
1990,0,7958,82.0,2.0
1990,0,5069,82.0,3.0
1990,0,3544,82.0,4.0
1990,0,806,82.0,5.0
1995,0,5138,82.0,0.0
1995,0,7439,82.0,1.0
1995,0,12391,82.0,2.0
1995,0,5906,82.0,3.0
1995,0,5160,82.0,4.0
1995,0,1295,82.0,5.0
1995,0,5227,82.0,0.0
1995,4,7520,82.0,1.0
1995,1,11895,82.0,2.0
1995,0,6163,82.0,3.0
1995,1,4558,82.0,4.0
1995,2,889,82.0,5.0
1999,0,5563,82.0,0.0
1999,0,7411,82.0,1.0
1999,0,14951,82.0,2.0
1999,0,6784,82.0,3.0
1999,0,6192,82.0,4.0
1999,0,1475,82.0,5.0
1999,2,5428,82.0,0.0
1999,4,7031,82.0,1.0
1999,3,13807,82.0,2.0
1999,0,6923,82.0,3.0
1999,0,5395,82.0,4.0
1999,0,974,82.0,5.0
2000,0,5675,82.0,0.0
2000,0,7347,82.0,1.0
2000,2,15624,82.0,2.0
2000,0,6974,82.0,3.0
2000,0,6487,82.0,4.0
2000,2,1499,82.0,5.0
2000,0,5514,82.0,0.0
2000,3,6828,82.0,1.0
2000,2,14228,82.0,2.0
2000,0,7111,82.0,3.0
2000,0,5612,82.0,4.0
2000,1,989,82.0,5.0
2001,0,5897,82.0,0.0
2001,0,7290,82.0,1.0
2001,0,16210,82.0,2.0
2001,0,7181,82.0,3.0
2001,0,6793,82.0,4.0
2001,0,1519,82.0,5.0
2001,0,5712,82.0,0.0
2001,0,6638,82.0,1.0
2001,4,14663,82.0,2.0
2001,0,7263,82.0,3.0
2001,0,5846,82.0,4.0
2001,0,1033,82.0,5.0
2002,0,6151,82.0,0.0
2002,0,7233,82.0,1.0
2002,0,16782,82.0,2.0
2002,0,7374,82.0,3.0
2002,0,7128,82.0,4.0
2002,0,1545,82.0,5.0
2002,1,5938,82.0,0.0
2002,2,6459,82.0,1.0
2002,2,15082,82.0,2.0
2002,0,7406,82.0,3.0
2002,4,6116,82.0,4.0
2002,0,1070,82.0,5.0
2003,0,6412,82.0,0.0
2003,0,7173,82.0,1.0
2003,0,17314,82.0,2.0
2003,0,7527,82.0,3.0
2003,0,7479,82.0,4.0
2003,0,1580,82.0,5.0
2003,0,6176,82.0,0.0
2003,0,6299,82.0,1.0
2003,2,15463,82.0,2.0
2003,0,7525,82.0,3.0
2003,0,6402,82.0,4.0
2003,0,1107,82.0,5.0
2004,1,6650,82.0,0.0
2004,0,7102,82.0,1.0
2004,0,17769,82.0,2.0
2004,0,7610,82.0,3.0
2004,0,7820,82.0,4.0
2004,0,1616,82.0,5.0
2004,0,6395,82.0,0.0
2004,1,6164,82.0,1.0
2004,2,15784,82.0,2.0
2004,0,7587,82.0,3.0
2004,3,6702,82.0,4.0
2004,1,1136,82.0,5.0
2005,1,6843,82.0,0.0
2005,1,7004,82.0,1.0
2005,2,18117,82.0,2.0
2005,0,7604,82.0,3.0
2005,1,8137,82.0,4.0
2005,0,1654,82.0,5.0
2005,0,6576,82.0,0.0
2005,0,6051,82.0,1.0
2005,3,16011,82.0,2.0
2005,0,7577,82.0,3.0
2005,2,6989,82.0,4.0
2005,0,1165,82.0,5.0
2006,0,6736,82.0,0.0
2006,0,6928,82.0,1.0
2006,2,18297,82.0,2.0
2006,0,7507,82.0,3.0
2006,0,8553,82.0,4.0
2006,0,1772,82.0,5.0
2006,0,6519,82.0,0.0
2006,4,5994,82.0,1.0
2006,3,16086,82.0,2.0
2006,0,7575,82.0,3.0
2006,0,7316,82.0,4.0
2006,0,1225,82.0,5.0
2007,0,6548,82.0,0.0
2007,0,6847,82.0,1.0
2007,0,18313,82.0,2.0
2007,0,7391,82.0,3.0
2007,1,8952,82.0,4.0
2007,0,1890,82.0,5.0
2007,1,6440,82.0,0.0
2007,2,5935,82.0,1.0
2007,3,16040,82.0,2.0
2007,0,7537,82.0,3.0
2007,1,7641,82.0,4.0
2007,0,1280,82.0,5.0
2008,0,6335,82.0,0.0
2008,0,6757,82.0,1.0
2008,1,18191,82.0,2.0
2008,0,7269,82.0,3.0
2008,0,9341,82.0,4.0
2008,0,2007,82.0,5.0
2008,0,6385,82.0,0.0
2008,1,5849,82.0,1.0
2008,1,15912,82.0,2.0
2008,0,7476,82.0,3.0
2008,1,7959,82.0,4.0
2008,0,1333,82.0,5.0
2009,0,6152,82.0,0.0
2009,0,6646,82.0,1.0
2009,0,18003,82.0,2.0
2009,0,7178,82.0,3.0
2009,0,9744,82.0,4.0
2009,0,2131,82.0,5.0
2009,0,6380,82.0,0.0
2009,1,5729,82.0,1.0
2009,2,15734,82.0,2.0
2009,0,7420,82.0,3.0
2009,1,8291,82.0,4.0
2009,0,1387,82.0,5.0
2010,0,6031,82.0,0.0
2010,0,6488,82.0,1.0
2010,0,17826,82.0,2.0
2010,0,7148,82.0,3.0
2010,1,10186,82.0,4.0
2010,0,2264,82.0,5.0
2010,0,6437,82.0,0.0
2010,0,5568,82.0,1.0
2010,4,15543,82.0,2.0
2010,0,7414,82.0,3.0
2010,2,8660,82.0,4.0
2010,0,1441,82.0,5.0
2011,0,6272,82.0,0.0
2011,1,6264,82.0,1.0
2011,0,17691,82.0,2.0
2011,0,7064,82.0,3.0
2011,1,10536,82.0,4.0
2011,0,2358,82.0,5.0
2011,1,6706,82.0,0.0
2011,0,5440,82.0,1.0
2011,3,15388,82.0,2.0
2011,0,7324,82.0,3.0
2011,3,8940,82.0,4.0
2011,0,1505,82.0,5.0
2012,0,6557,82.0,0.0
2012,2,6041,82.0,1.0
2012,0,17588,82.0,2.0
2012,0,7001,82.0,3.0
2012,0,10931,82.0,4.0
2012,0,2463,82.0,5.0
2012,0,6982,82.0,0.0
2012,0,5340,82.0,1.0
2012,1,15235,82.0,2.0
2012,0,7258,82.0,3.0
2012,0,9258,82.0,4.0
2012,0,1561,82.0,5.0
2013,0,6854,82.0,0.0
2013,0,5842,82.0,1.0
2013,0,17489,82.0,2.0
2013,0,6952,82.0,3.0
2013,1,11371,82.0,4.0
2013,0,2575,82.0,5.0
2013,0,7242,82.0,0.0
2013,0,5281,82.0,1.0
2013,1,15072,82.0,2.0
2013,0,7205,82.0,3.0
2013,0,9611,82.0,4.0
2013,0,1616,82.0,5.0
2014,0,7109,82.0,0.0
2014,0,5700,82.0,1.0
2014,1,17341,82.0,2.0
2014,0,6898,82.0,3.0
2014,1,11851,82.0,4.0
2014,0,2676,82.0,5.0
2014,0,7451,82.0,0.0
2014,2,5284,82.0,1.0
2014,0,14874,82.0,2.0
2014,0,7146,82.0,3.0
2014,1,9996,82.0,4.0
2014,0,1662,82.0,5.0
2015,1,7290,82.0,0.0
2015,0,5635,82.0,1.0
2015,0,17119,82.0,2.0
2015,1,6822,82.0,3.0
2015,0,12359,82.0,4.0
2015,0,2764,82.0,5.0
2015,2,7587,82.0,0.0
2015,1,5358,82.0,1.0
2015,3,14613,82.0,2.0
2015,0,7066,82.0,3.0
2015,1,10400,82.0,4.0
2015,0,1699,82.0,5.0
1979,71,1236800,19.0,0.0
1979,86,1138500,19.0,1.0
1979,171,1572100,19.0,2.0
1979,1,1246500,19.0,3.0
1979,135,1137800,19.0,4.0
1979,15,309900,19.0,5.0
1979,234,1290800,19.0,0.0
1979,272,1168800,19.0,1.0
1979,415,1660700,19.0,2.0
1979,2,1312400,19.0,3.0
1979,240,1033500,19.0,4.0
1979,33,171600,19.0,5.0
1980,56,1244600,19.0,0.0
1980,81,1168300,19.0,1.0
1980,152,1597800,19.0,2.0
1980,2,1250400,19.0,3.0
1980,88,1165900,19.0,4.0
1980,29,319300,19.0,5.0
1980,229,1304600,19.0,0.0
1980,273,1192000,19.0,1.0
1980,387,1688500,19.0,2.0
1980,4,1316100,19.0,3.0
1980,248,1059100,19.0,4.0
1980,57,178500,19.0,5.0
1981,56,1280300,19.0,0.0
1981,71,1213700,19.0,1.0
1981,160,1629500,19.0,2.0
1981,1,1264700,19.0,3.0
1981,104,1203000,19.0,4.0
1981,21,331100,19.0,5.0
1981,238,1321500,19.0,0.0
1981,271,1243400,19.0,1.0
1981,410,1702500,19.0,2.0
1981,4,1322800,19.0,3.0
1981,276,1088800,19.0,4.0
1981,59,187100,19.0,5.0
1982,39,1289000,19.0,0.0
1982,88,1226400,19.0,1.0
1982,156,1687000,19.0,2.0
1982,1,1266000,19.0,3.0
1982,135,1228000,19.0,4.0
1982,29,342300,19.0,5.0
1982,272,1334000,19.0,0.0
1982,303,1257500,19.0,1.0
1982,370,1764100,19.0,2.0
1982,10,1323600,19.0,3.0
1982,290,1112100,19.0,4.0
1982,73,193600,19.0,5.0
1983,48,1291900,19.0,0.0
1983,80,1241900,19.0,1.0
1983,138,1734200,19.0,2.0
1983,1,1260700,19.0,3.0
1983,107,1250200,19.0,4.0
1983,25,354600,19.0,5.0
1983,247,1338300,19.0,0.0
1983,306,1270200,19.0,1.0
1983,371,1811400,19.0,2.0
1983,7,1319100,19.0,3.0
1983,287,1136000,19.0,4.0
1983,80,201100,19.0,5.0
1984,56,1297500,19.0,0.0
1984,77,1256000,19.0,1.0
1984,148,1780500,19.0,2.0
1984,0,1245300,19.0,3.0
1984,102,1270400,19.0,4.0
1984,23,369200,19.0,5.0
1984,260,1346400,19.0,0.0
1984,331,1282100,19.0,1.0
1984,400,1855100,19.0,2.0
1984,10,1303600,19.0,3.0
1984,286,1158400,19.0,4.0
1984,60,210300,19.0,5.0
1985,69,1304000,19.0,0.0
1985,64,1275900,19.0,1.0
1985,143,1832700,19.0,2.0
1985,4,1231400,19.0,3.0
1985,109,1286900,19.0,4.0
1985,36,382900,19.0,5.0
1985,315,1355800,19.0,0.0
1985,357,1299100,19.0,1.0
1985,411,1906800,19.0,2.0
1985,4,1290600,19.0,3.0
1985,282,1177400,19.0,4.0
1985,67,219000,19.0,5.0
1986,77,1315000,19.0,0.0
1986,88,1300200,19.0,1.0
1986,169,1888100,19.0,2.0
1986,1,1213900,19.0,3.0
1986,105,1306500,19.0,4.0
1986,23,405000,19.0,5.0
1986,296,1369000,19.0,0.0
1986,367,1317500,19.0,1.0
1986,487,1972000,19.0,2.0
1986,18,1277100,19.0,3.0
1986,324,1211800,19.0,4.0
1986,89,233700,19.0,5.0
1987,73,1329700,19.0,0.0
1987,70,1327700,19.0,1.0
1987,145,1950500,19.0,2.0
1987,1,1201300,19.0,3.0
1987,110,1318600,19.0,4.0
1987,38,421200,19.0,5.0
1987,354,1383900,19.0,0.0
1987,374,1345900,19.0,1.0
1987,554,2031000,19.0,2.0
1987,6,1264900,19.0,3.0
1987,328,1227000,19.0,4.0
1987,111,244800,19.0,5.0
1988,53,1340300,19.0,0.0
1988,106,1354700,19.0,1.0
1988,157,2019000,19.0,2.0
1988,1,1200000,19.0,3.0
1988,103,1330200,19.0,4.0
1988,40,438100,19.0,5.0
1988,366,1395800,19.0,0.0
1988,398,1375100,19.0,1.0
1988,532,2097100,19.0,2.0
1988,6,1264700,19.0,3.0
1988,317,1240700,19.0,4.0
1988,93,256400,19.0,5.0
1989,51,1349700,19.0,0.0
1989,87,1383800,19.0,1.0
1989,130,2086700,19.0,2.0
1989,1,1207800,19.0,3.0
1989,124,1340300,19.0,4.0
1989,31,451800,19.0,5.0
1989,353,1399300,19.0,0.0
1989,406,1399000,19.0,1.0
1989,475,2156900,19.0,2.0
1989,8,1273300,19.0,3.0
1989,309,1255100,19.0,4.0
1989,91,266900,19.0,5.0
1990,64,1354800,19.0,0.0
1990,109,1401200,19.0,1.0
1990,136,2154800,19.0,2.0
1990,0,1215500,19.0,3.0
1990,98,1349000,19.0,4.0
1990,37,465600,19.0,5.0
1990,374,1405900,19.0,0.0
1990,418,1415000,19.0,1.0
1990,549,2220600,19.0,2.0
1990,5,1281300,19.0,3.0
1990,325,1266400,19.0,4.0
1990,87,276900,19.0,5.0
1991,84,1354900,19.0,0.0
1991,91,1408900,19.0,1.0
1991,169,2219100,19.0,2.0
1991,3,1223100,19.0,3.0
1991,96,1362200,19.0,4.0
1991,39,480900,19.0,5.0
1991,354,1405900,19.0,0.0
1991,427,1416500,19.0,1.0
1991,631,2279600,19.0,2.0
1991,7,1290700,19.0,3.0
1991,273,1282700,19.0,4.0
1991,114,287600,19.0,5.0
1992,76,1351300,19.0,0.0
1992,96,1412600,19.0,1.0
1992,144,2280900,19.0,2.0
1992,2,1230600,19.0,3.0
1992,102,1376100,19.0,4.0
1992,45,497100,19.0,5.0
1992,384,1405300,19.0,0.0
1992,407,1417200,19.0,1.0
1992,579,2336200,19.0,2.0
1992,4,1298000,19.0,3.0
1992,325,1299600,19.0,4.0
1992,87,298600,19.0,5.0
1993,50,1344900,19.0,0.0
1993,76,1409500,19.0,1.0
1993,161,2340600,19.0,2.0
1993,2,1236400,19.0,3.0
1993,75,1392400,19.0,4.0
1993,34,510500,19.0,5.0
1993,332,1401500,19.0,0.0
1993,392,1413500,19.0,1.0
1993,523,2389000,19.0,2.0
1993,5,1303300,19.0,3.0
1993,293,1320700,19.0,4.0
1993,95,307700,19.0,5.0
1994,55,1336300,19.0,0.0
1994,88,1411500,19.0,1.0
1994,162,2400300,19.0,2.0
1994,1,1243200,19.0,3.0
1994,79,1411700,19.0,4.0
1994,33,522900,19.0,5.0
1994,377,1396400,19.0,0.0
1994,426,1414900,19.0,1.0
1994,648,2441200,19.0,2.0
1994,3,1310100,19.0,3.0
1994,311,1345000,19.0,4.0
